Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
4744,Walgreens #03875 / Cedar Rapids,A,2821 1st Ave SE,Cedar Rapids,IA,52402,"2821 1st Ave SE
Cedar Rapids, IA 52402
(42.005508, -91.634824)",10/01/2016
4745,Walgreens #05042 / Cedar Rapids,A,3325 16th Ave SW,Cedar Rapids,IA,52404,"3325 16th Ave SW
Cedar Rapids, IA 52404
(41.963477, -91.715363)",10/01/2016
4746,Walgreens #05885 / Muscatine,A,1703 Park Ave,Muscatine,IA,52761,"1703 Park Ave
Muscatine, IA 52761
(41.44464, -91.030382)",10/01/2016
4747,Walgreens #11709 / Davenport,A,1805 Brady St,Davenport,IA,52803,"1805 Brady St
Davenport, IA 52803
(41.537795, -90.57401)",10/01/2016
4748,Walgreens #06186 / Davenport,A,4011 E 53rd St,Davenport,IA,52807,"4011 E 53rd St
Davenport, IA 52807
(41.574851, -90.514255)",10/01/2016
4749,Walgreens #05239 / Davenport,A,1660 W Locust St,Davenport,IA,52804,"1660 W Locust St
Davenport, IA 52804
(41.538253, -90.600599)",10/01/2016
4750,Walgreens #04041 / Davenport,A,1525 E Kimberly,Davenport,IA,52807,"1525 E Kimberly
Davenport, IA 52807
(41.556786, -90.552365)",10/01/2016
4751,Walgreens #03595 / Davenport,A,1720 W Kimberly Rd,Davenport,IA,52806,"1720 W Kimberly Rd
Davenport, IA 52806
(41.560071, -90.60138)",10/01/2016
4752,Gasland / Burlington,A,1003 Summer St,Burlington,IA,52655,"1003 Summer St
Burlington, IA 52655
(40.797088, -91.114795)",10/01/2016
4753,Casey's General Store #2521 / Adair,A,110 S 5th St,Adair,IA,50002,"110 S 5th St
Adair, IA 50002
(41.4954, -94.64345)",10/01/2016
4754,Walgreens #12148 / Waverly,A,320 W Bremer Ave,Waverly,IA,50677,"320 W Bremer Ave
Waverly, IA 50677
(42.725721, -92.475049)",10/01/2016
4755,Walgreens #05941 / Mason City,A,1251 4th St SW,Mason City,IA,50401,"1251 4th St SW
Mason City, IA 50401
(43.148333, -93.220422)",10/01/2016
4756,Walgreens #03196 / Marshalltown,A,5 E Anson,Marshalltown,IA,50158,"5 E Anson
Marshalltown, IA 50158
(42.038119, -92.911565)",10/01/2016
4757,EZ Mart / Bondurant,A,1111 SE Lincoln St,Bondurant,IA,50035,"1111 SE Lincoln St
Bondurant, IA 50035
(41.692601, -93.457157)",10/01/2016
4759,Walgreens #10855 / Waterloo,A,1850 Logan Ave,Waterloo,IA,50703,"1850 Logan Ave
Waterloo, IA 50703
(42.527126, -92.337563)",10/01/2016
4760,Walgreens #07455 / Waterloo,A,111 W Ridgeway Ave,Waterloo,IA,50701,"111 W Ridgeway Ave
Waterloo, IA 50701
(42.469401, -92.357476)",10/01/2016
4761,Walgreens #03590 / Waterloo,A,3910 University Ave,Waterloo,IA,50701,"3910 University Ave
Waterloo, IA 50701
(42.504991, -92.402855)",10/01/2016
4762,Huber's Store Inc.,A,101 Main St,Fort Atkinson,IA,52144,"101 Main St
Fort Atkinson, IA 52144
(43.14339, -91.932112)",10/01/2016
4764,New Star / Fort Dodge,I,1923 5th Ave S,Fort Dodge,IA,50501,"1923 5th Ave S
Fort Dodge, IA 50501
(42.501169, -94.170859)",10/01/2016
4765,Kwik Stop C-Stores / Dubuque,A,2335 University Ave,Dubuque,IA,52001,"2335 University Ave
Dubuque, IA 52001
(42.499474, -90.696964)",10/01/2016
4766,Keywest Conoco / Dubuque,A,2150 Twin Valley Dr,Dubuque,IA,52003,"2150 Twin Valley Dr
Dubuque, IA 52003
(42.45985, -90.674424)",10/01/2016
4767,Casey's General Store #3075 / Ankeny,A,6981 NE 14th St,Ankeny,IA,50023,"6981 NE 14th St
Ankeny, IA 50023
(41.687793, -93.600659)",10/01/2016
4768,Kum & Go #777 / Urbandale,I,8228 Douglas Ave,Urbandale,IA,50322,"8228 Douglas Ave
Urbandale, IA 50322
(41.629152, -93.731344)",10/01/2016
4769,Elma Locker and Grocery,A,100 Grant St,Elma,IA,50628,"100 Grant St
Elma, IA 50628
(43.244311, -92.435443)",10/01/2016
4770,Casey's General Store #3080 / Hudson,A,"354, E Eldora Rd",Hudson,IA,50643,"354, E Eldora Rd
Hudson, IA 50643
(42.409517, -92.449476)",10/01/2016
4771,Cenex Gas Station,A,"502, E Ave NW",Cedar Rapids,IA,52402,"502, E Ave NW
Cedar Rapids, IA 52402
(41.977958, -91.680323)",10/01/2016
4773,"Fast Mart 2, LLC",A,2704 Vine St,West Des Moines,IA,50265,"2704 Vine St
West Des Moines, IA 50265
(41.580248, -93.741609)",10/01/2016
4774,Casey's General Store #3034 / Estherville,A,"1615, Central Ave",Estherville,IA,51334,"1615, Central Ave
Estherville, IA 51334
(43.402229, -94.822033)",10/01/2016
4775,Casey's General Store #37 / Dakota City,A,"502, Main",Dakota City,IA,50529,"502, Main
Dakota City, IA 50529
(42.721419, -94.200785)",10/01/2016
4777,Casey's General Store #1365 / Paullina,A,"315, E Grand Ave",Paullina,IA,51046,"315, E Grand Ave
Paullina, IA 51046
(42.982804, -95.684749)",10/01/2016
4778,Casey's General Store #3030 / Storm Lake,A,825 Fundt Dr,Storm Lake,IA,50588,"825 Fundt Dr
Storm Lake, IA 50588
(42.646493, -95.190494)",10/01/2016
4779,Casey's General Store #25 / Mount Ayr,A,"300, W South St",Mount Ayr,IA,50854,"300, W South St
Mount Ayr, IA 50854
(40.710908, -94.240402)",10/01/2016
4780,Casey's General Store #3043 / Britt,A,"576, N Main Ave",Britt,IA,50423,"576, N Main Ave
Britt, IA 50423
(43.102653, -93.802043)",10/01/2016
4781,Casey's General Store #3079 / Early,A,"2245, Us Hwy 71",Early,IA,50535,"2245, Us Hwy 71
Early, IA 50535
(42.467201, -95.14799)",10/01/2016
4782,Casey's General Store #2529 / Lamoni,A,406 E Main St,Lamoni,IA,50140,"406 E Main St
Lamoni, IA 50140
(40.62366, -93.92909)",10/01/2016
4783,Casey's General Store #1684 / Emmetsburg,A,"2406, Main St",Emmetsburg,IA,50536,"2406, Main St
Emmetsburg, IA 50536
(43.111911, -94.68211)",10/01/2016
4785,Casey's General Store #2835 / Avoca,A,1019 N Chestnut St,Avoca,IA,51521,"1019 N Chestnut St
Avoca, IA 51521
(41.485575, -95.336353)",10/01/2016
4786,Casey's General Store #1706 / Winterset,A,1021 N 1st St,Winterset,IA,50273,"1021 N 1st St
Winterset, IA 50273
(41.343626, -94.013479)",10/01/2016
4787,Guppy's On The Go Swisher,A,2722 NE 120th St,Swisher,IA,52338,"2722 NE 120th St
Swisher, IA 52338
(41.847894, -91.664592)",10/01/2016
4788,Walgreens #12580 / Cedar Rapids,A,324 Edgewood Rd NW,Cedar Rapids,IA,52405,"324 Edgewood Rd NW
Cedar Rapids, IA 52405
(41.975039, -91.715942)",10/01/2016
4789,Katy Did's General Store,A,419 Merrill St,Bussey,IA,50044,"419 Merrill St
Bussey, IA 50044
(41.204759, -92.886643)",10/01/2016
4790,Mediapolis Fast Break,A,"109, Wapello St",Mediapolis,IA,52405,"109, Wapello St
Mediapolis, IA 52405
(41.007416, -91.170025)",10/01/2016
4791,Walgreens #05470 / Sioux City,A,4650 Morningside Ave,Sioux City,IA,51106,"4650 Morningside Ave
Sioux City, IA 51106
(42.470416, -96.347085)",10/01/2016
4792,Casey's General Store #2899 / De Soto,A,1100 Greene St,De Soto,IA,50069,"1100 Greene St
De Soto, IA 50069
(41.614398, -94.020643)",10/01/2016
4793,Fort Madison Fast Break,A,5002 Avenue O,Fort Madison,IA,52627,"5002 Avenue O
Fort Madison, IA 52627
(40.624074, -91.377416)",10/01/2016
4794,Smokin' Joe's #17 Tobacco and Liquor Outlet,A,110 S Roosevelt Hwy 61,Burlington,IA,52601,"110 S Roosevelt Hwy 61
Burlington, IA 52601
(40.809397, -91.141203)",10/01/2016
4795,Walgreens #00359 / Des Moines,A,2545 E Euclid Ave,Des Moines,IA,50317,"2545 E Euclid Ave
Des Moines, IA 50317
(41.627702, -93.568668)",10/01/2016
4796,Walgreens #04714 / Des Moines,A,4555 Fleur Dr,Des Moines,IA,50321,"4555 Fleur Dr
Des Moines, IA 50321
(41.542957, -93.644941)",10/01/2016
4797,Walgreens #05362 / Des Moines,A,1330 E University Ave,Des Moines,IA,50316,"1330 E University Ave
Des Moines, IA 50316
(41.600612, -93.601336)",10/01/2016
4798,Walgreens #05721 / Des Moines,A,3140 SE 14th St,Des Moines,IA,50320,"3140 SE 14th St
Des Moines, IA 50320
(41.555952, -93.596914)",10/01/2016
4799,Walgreens #05777 / Des Moines,A,2930 E University Ave,Des Moines,IA,50317,"2930 E University Ave
Des Moines, IA 50317
(41.600575, -93.559285)",10/01/2016
4800,Walgreens #07968 / Des Moines,A,6200 SE 14th St,Des Moines,IA,50320,"6200 SE 14th St
Des Moines, IA 50320
(41.5282, -93.596871)",10/01/2016
4801,Walgreens #05852 / Des Moines,A,3030 University Ave,Des Moines,IA,50311,"3030 University Ave
Des Moines, IA 50311
(41.60037, -93.658747)",10/01/2016
4802,Walgreens #07452 / Des Moines,A,4415 Douglas Ave,Des Moines,IA,50310,"4415 Douglas Ave
Des Moines, IA 50310
(41.62949, -93.678747)",10/01/2016
4803,Walgreens #07453 / Des Moines,A,104 E Euclid Ave,Des Moines,IA,50313,"104 E Euclid Ave
Des Moines, IA 50313
(41.627683, -93.617219)",10/01/2016
4804,Walgreens #07833 / Des Moines,A,3501 Ingersoll Ave,Des Moines,IA,50312,"3501 Ingersoll Ave
Des Moines, IA 50312
(41.586323, -93.664571)",10/01/2016
4805,Liquor Tobacco & Grocery / Fort Dodge,A,902 1st Ave N,Fort Dodge,IA,50501,"902 1st Ave N
Fort Dodge, IA 50501
(42.506332, -94.186138)",10/01/2016
4806,Giri's Liquor Store / West Liberty,A,"1006, N Columbus St",West Liberty,IA,52776,"1006, N Columbus St
West Liberty, IA 52776
(41.578585, -91.260581)",10/01/2016
4807,Williamsburg Foods,A,"103, W Walnut St",Williamsburg,IA,52361,"103, W Walnut St
Williamsburg, IA 52361
(41.662819, -92.007391)",10/01/2016
4808,CB Quick Stop / Council Bluffs,A,"3500, Ave A",Council Bluffs,IA,51501,"3500, Ave A
Council Bluffs, IA 51501
(41.262812, -95.902474)",10/01/2016
4810,Kum & Go #518 / Ankeny,A,3603 NE Otterview Circle,Ankeny,IA,50021,"3603 NE Otterview Circle
Ankeny, IA 50021
(41.761834, -93.572089)",10/01/2016
4811,Casey's General Store #1327 / Lovilia,A,"1807, Hwy 5 S",Lovilia,IA,50150,"1807, Hwy 5 S
Lovilia, IA 50150
(41.135611, -92.906673)",10/01/2016
4813,USA Food and Gas / Grand Mound,A,"2293, Hwy 30",Grand Mound,IA,52751,"2293, Hwy 30
Grand Mound, IA 52751
(41.828106, -90.646441)",10/01/2016
4817,Casey's General Store #3217 / Knoxville,A,"1201, E Main St",Knoxville,IA,50138,"1201, E Main St
Knoxville, IA 50138
(41.318981, -93.086254)",10/01/2016
4818,Decorah Mart,A,"303, College Dr",Decorah,IA,52101,"303, College Dr
Decorah, IA 52101
(43.307728, -91.797038)",10/01/2016
4819,Super Stop 2 / Altoona,A,2635 Adventureland Dr,Altoona,IA,50009,"2635 Adventureland Dr
Altoona, IA 50009
(41.65854, -93.494642)",10/01/2016
4820,Lil' Chubs Corner Stop,A,712 S Oak St,Inwood,IA,51240,"712 S Oak St
Inwood, IA 51240
(43.30226, -96.430827)",10/01/2016
4821,Casey's General Store #3215 / Oskaloosa,A,901 S Market St,Oskaloosa,IA,52577,"901 S Market St
Oskaloosa, IA 52577
(41.287608, -92.645078)",10/01/2016
4823,Casey's General Store #3223 / Creston,A,903 N Sumner Ave,Creston,IA,50801,"903 N Sumner Ave
Creston, IA 50801
(41.066824, -94.372568)",10/01/2016
4824,Casey's General Store #3224 / Creston,A,301 W Taylor St,Creston,IA,50801,"301 W Taylor St
Creston, IA 50801
(41.049199, -94.364142)",10/01/2016
4825,Casey's General Store #3212 / Osceola,A,100 W McLANE ST,Osceola,IA,50213,"100 W McLANE ST
Osceola, IA 50213
(41.030592, -93.766642)",10/01/2016
4827,Sauce,I,108 E COLLEGE ST,Iowa City,IA,52240,"108 E COLLEGE ST
Iowa City, IA 52240
(41.658979, -91.533522)",10/01/2016
4828,Casey's General Store #3228 / Marshalltown,A,916 E Main St,Marshalltown,IA,50158,"916 E Main St
Marshalltown, IA 50158
(42.049238, -92.896472)",10/01/2016
4829,Central City 2,A,1501 Michigan Ave,Des Moines,IA,50314,"1501 Michigan Ave
Des Moines, IA 50314
(41.60572, -93.613739)",10/01/2016
4831,L & M Gas & Grocery / Boone,A,"320, W Mamie Eisenhower Ave",Boone,IA,50036,"320, W Mamie Eisenhower Ave
Boone, IA 50036
(42.05934, -93.896855)",10/01/2016
4834,Muscatine Fast Break,I,2603 Second Ave,Muscatine,IA,52761,"2603 Second Ave
Muscatine, IA 52761
(41.451954, -91.034888)",10/01/2016
4836,Kum & Go #52 / Iowa City,A,25 W Burlington St,Iowa City,IA,52240,"25 W Burlington St
Iowa City, IA 52240
(41.657904, -91.537252)",10/01/2016
4837,Kum & Go #51 / Iowa City,A,323 E Burlington St,Iowa City,IA,52240,"323 E Burlington St
Iowa City, IA 52240
(41.657837, -91.530633)",10/01/2016
4838,Casey's General Store #2448 / Ogden,A,"102, W Veterans Dr",Ogden,IA,50212,"102, W Veterans Dr
Ogden, IA 50212
(42.03201, -94.028392)",10/01/2016
4839,DS Services LLC,A,87 8th St N,Northwood,IA,50459,"87 8th St N
Northwood, IA 50459
(43.444481, -93.220898)",10/01/2016
4840,Independence Ave Liquor & Food / Waterloo,A,1761 Independence Ave,Waterloo,IA,50707,"1761 Independence Ave
Waterloo, IA 50707
(42.498404, -92.302514)",10/01/2016
4841,Cozy Mart,A,2920 W Locust St,Davenport,IA,52804,"2920 W Locust St
Davenport, IA 52804
(41.538161, -90.619947)",10/01/2016
4843,Stewart Road Fast Break,A,"2418, Stewart Rd",Muscatine,IA,52761,"2418, Stewart Rd
Muscatine, IA 52761
(41.390874, -91.072687)",10/01/2016
4844,Iowa City Fast Break,A,"2580, Naples Ave",Iowa City,IA,52240,"2580, Naples Ave
Iowa City, IA 52240
(41.632777, -91.571067)",10/01/2016
4845,3rd St Convenience,A,"216, 3rd St SE",Cedar Rapids,IA,52401,"216, 3rd St SE
Cedar Rapids, IA 52401
(41.977833, -91.666014)",10/01/2016
4846,Casey's General Store #2697 / Onawa,A,"706, 10th St",Onawa,IA,51040,"706, 10th St
Onawa, IA 51040
(42.030357, -96.097205)",10/01/2016
4847,Slagle Foods LeClaire,A,1301 Eagle Ridge Rd,Leclaire,IA,52753,"1301 Eagle Ridge Rd
Leclaire, IA 52753
(41.587346, -90.359846)",10/01/2016
4848,Kum & Go #246 / Winterset,A,111 E Jefferson St,Winterset,IA,50273,"111 E Jefferson St
Winterset, IA 50273
(41.335457, -94.012692)",10/01/2016
4849,C Fresh Market,A,"801, University Ave",Des Moines,IA,50314,"801, University Ave
Des Moines, IA 50314
(41.600826, -93.627851)",10/01/2016
4852,Kum & Go #520 / Cedar Rapids,A,2604 16th Ave,Cedar Rapids,IA,52404,"2604 16th Ave
Cedar Rapids, IA 52404
(41.963064, -91.707035)",10/01/2016
4853,Kum & Go #62 / Johnston,A,6130 NW 86th St,Johnston,IA,50131,"6130 NW 86th St
Johnston, IA 50131
(41.67184, -93.736534)",10/01/2016
4854,Casey's General Store #3029 / Armstrong,A,"307, S 4th Ave",Armstrong,IA,50514,"307, S 4th Ave
Armstrong, IA 50514
(43.39274, -94.483108)",10/01/2016
4855,Casey's General Store #3200 / Strawberry Point,A,"308, W Mission",Strawberry Point,IA,52076,"308, W Mission
Strawberry Point, IA 52076
(42.684509, -91.539904)",10/01/2016
4856,Brothers Market / Lisbon,A,930 Commercial St,Lisbon,IA,52253,"930 Commercial St
Lisbon, IA 52253
(41.918751, -91.402516)",10/01/2016
4857,Westland Fast Break,A,1108 W Agency Rd,West Burlington,IA,52655,"1108 W Agency Rd
West Burlington, IA 52655
(40.811812, -91.169561)",10/01/2016
4858,Hwy 34 Truckstop,A,4305 W Mt Pleasant,West Burlington,IA,52655,"4305 W Mt Pleasant
West Burlington, IA 52655
(40.82658, -91.208325)",10/01/2016
4859,Circle K #6604 / Burlington,A,421 N Main St,Burlington,IA,52601,"421 N Main St
Burlington, IA 52601
(40.81107, -91.101108)",10/01/2016
4861,The Station / Cedar Rapids,A,3645 Stone Creek Circle SW,Cedar Rapids,IA,52404,"3645 Stone Creek Circle SW
Cedar Rapids, IA 52404
(41.943615, -91.747601)",10/01/2016
4862,Pronto Market / Kingsley,I,101 MAIN ST,Kingsley,IA,51028,"101 MAIN ST
Kingsley, IA 51028
(42.587074, -95.967322)",10/01/2016
4863,White Cross Cellars,A,755 48th AVE,Amana,IA,52203,"755 48th AVE
Amana, IA 52203
(41.798346, -91.865602)",10/01/2016
4864,CLINTON LIQUOR & CONVENIENCE STORE,A,1641 S Bluff Blvd,Clinton,IA,52733,"1641 S Bluff Blvd
Clinton, IA 52733
(41.833079, -90.225779)",10/01/2016
4866,Tobacco Hut #18 / Council Bluffs,A,429 Veterans Memorial,Council Bluffs,IA,51501,"429 Veterans Memorial
Council Bluffs, IA 51501
(41.219624, -95.851844)",10/01/2016
4867,Speedy Gas N Shop,A,430 S 35th St,Council Bluffs,IA,51501,"430 S 35th St
Council Bluffs, IA 51501
(41.257663, -95.902023)",10/01/2016
4868,Kum & Go #59 / Waukee,A,400 Prairie Bluff Dr,Waukee,IA,50263,"400 Prairie Bluff Dr
Waukee, IA 50263
(41.565557, -93.880694)",10/01/2016
4869,Lindsanator's,A,7 Goethe Street  Suite B,Guttenberg,IA,52052,"7 Goethe Street Suite B
Guttenberg, IA 52052
(42.782907, -91.095813)",10/01/2016
4870,Tobacco 4 Less / Bettendorf,I,1032 State St,Bettendorf,IA,52722,"1032 State St
Bettendorf, IA 52722
(41.525027, -90.51861)",10/01/2016
4872,Casey's General Store #2644 / Earlham,A,975 N Chestnut Ave,Earlham,IA,50072,"975 N Chestnut Ave
Earlham, IA 50072
(41.50019, -94.123159)",10/01/2016
4873,Casey's General Store #2559 / Granger,A,"1802, Sycamore St",Granger,IA,50109,"1802, Sycamore St
Granger, IA 50109
(41.758781, -93.824366)",10/01/2016
4874,Z's Quickbreak,A,"201, E Washington St",Mount Pleasant,IA,52641,"201, E Washington St
Mount Pleasant, IA 52641
(40.965272, -91.551598)",10/01/2016
4876,Quick Mart / Hiawatha,A,"655, Robbins Rd",Hiawatha,IA,52233,"655, Robbins Rd
Hiawatha, IA 52233
(42.044452, -91.672961)",10/01/2016
4877,World Liquor & Tobacco,A,1775 NW 86th St,Clive,IA,50325,"1775 NW 86th St
Clive, IA 50325
(41.607853, -93.736232)",10/01/2016
4878,Shortee's Pit Stop,A,"215, S Rerick Ave",Primghar,IA,51245,"215, S Rerick Ave
Primghar, IA 51245
(43.085223, -95.624301)",10/01/2016
4879,Sam's Mini Mart / Morningside Ave Sioux City,A,4218 MORNINGSIDE AVE,Sioux City,IA,51106,"4218 MORNINGSIDE AVE
Sioux City, IA 51106
(42.47063, -96.352852)",10/01/2016
4880,Casey's General Store #1567 / Anita,A,"912, Main St",Anita,IA,50020,"912, Main St
Anita, IA 50020
(41.443571, -94.767871)",10/01/2016
4881,Sperry One Stop Shop LLC,I,516 Hwy 141,Coon Rapids,IA,50058,"516 Hwy 141
Coon Rapids, IA 50058
(41.865892, -94.678289)",10/01/2016
4882,Casey's General Store #3026 / St Charles,A,209 E Main St,St Charles,IA,50240,"209 E Main St
St Charles, IA 50240
(41.288487, -93.803773)",10/01/2016
4883,K & L Foods,I,"118, S Main St",Sigourney,IA,52591,"118, S Main St
Sigourney, IA 52591
(41.332944, -92.205098)",10/01/2016
4884,Tobacco Hut #11 / Sioux City,A,"4523, Morningside Ave",Sioux City,IA,51106,"4523, Morningside Ave
Sioux City, IA 51106
(42.470479, -96.348659)",10/01/2016
4885,SNK Gas & Food LLC,A,"18820, Bellevue Cascade Rd",Zwingle,IA,52079,"18820, Bellevue Cascade Rd
Zwingle, IA 52079
(42.240381, -90.676817)",10/01/2016
4887,Kum & Go #66 / West Des Moines,A,5308 University Ave,West Des Moines,IA,50266,"5308 University Ave
West Des Moines, IA 50266
(41.60046, -93.778685)",10/01/2016
4888,Circle S Bluff Stop,A,302 1st St,Sergeant Bluff,IA,51054,"302 1st St
Sergeant Bluff, IA 51054
(42.400333, -96.361378)",10/01/2016
4889,Fast Trip / Des Moines,I,1516 SE  1st St,Des Moines,IA,50315,"1516 SE 1st St
Des Moines, IA 50315
(41.575862, -93.613501)",10/01/2016
4890,Casey's General Store #3210 / Urbandale,A,4400 128th St,Urbandale,IA,50323,"4400 128th St
Urbandale, IA 50323
(41.640368, -93.7945)",10/01/2016
4891,Schottsy's Liquor,A,109 5th St,Sibley,IA,51249,"109 5th St
Sibley, IA 51249
(43.403948, -95.758274)",10/01/2016
4892,Sara Mini Mart,A,1026 W River Dr,Davenport,IA,52802,"1026 W River Dr
Davenport, IA 52802
(41.520157, -90.588378)",10/01/2016
4893,Casey's General Store #3098 / WDM,A,105 Grand Ave,West Des Moines,IA,50265,"105 Grand Ave
West Des Moines, IA 50265
(41.582697, -93.70379)",10/01/2016
4895,Big Discount Liquor,A,5427 Center Point Rd NE,Cedar Rapids,IA,52402,"5427 Center Point Rd NE
Cedar Rapids, IA 52402
(42.033124, -91.668065)",10/01/2016
4896,Barrys Mini Mart,A,"403, Chestnut St",Harpers Ferry,IA,52146,"403, Chestnut St
Harpers Ferry, IA 52146
(43.200483, -91.152856)",10/01/2016
4897,Gasland #102 / Burlington,A,1703 Mt Pleasant St,Burlington,IA,52601,"1703 Mt Pleasant St
Burlington, IA 52601
(40.819892, -91.121962)",10/01/2016
4898,Burlington Shell,A,"130, S Roosevelt Ave",Burlington,IA,52601,"130, S Roosevelt Ave
Burlington, IA 52601
(40.808236, -91.140975)",10/01/2016
4899,Graettinger Market,A,"124, W Robins St",Graettinger,IA,51342,"124, W Robins St
Graettinger, IA 51342
(43.237678, -94.750949)",10/01/2016
4900,Kwik Stop 4 / Waterloo,A,515 Broadway St,Waterloo,IA,50703,"515 Broadway St
Waterloo, IA 50703
(42.510792, -92.345106)",10/01/2016
4901,Fareway Stores #137 / Polk City,A,1101 S 5th St,Polk City,IA,50226,"1101 S 5th St
Polk City, IA 50226
(41.763876, -93.719323)",10/01/2016
4902,Broadway Liquor,A,821 Broadway St,Waterloo,IA,50703,"821 Broadway St
Waterloo, IA 50703
(42.513772, -92.345144)",10/01/2016
4903,Honey Creek Resort State Park,I,12633 RESORT DR,Moravia,IA,52571,"12633 RESORT DR
Moravia, IA 52571
(40.87046, -92.918723)",10/01/2016
4904,Larchwood Quick Stop,A,832 Broadway St,Larchwood,IA,51241,"832 Broadway St
Larchwood, IA 51241
(43.45255, -96.43415)",10/01/2016
4905,South Side Grocery,A,"319, Court St",Rockwell City,IA,50579,"319, Court St
Rockwell City, IA 50579
(42.394636, -94.632453)",10/01/2016
4907,Prime Mart,A,2323 Main St,Cedar Falls,IA,50613,"2323 Main St
Cedar Falls, IA 50613
(42.516198, -92.44586)",10/01/2016
4908,Zapf's Pronto Market,A,107 1st St SW,Elkader,IA,52043,"107 1st St SW
Elkader, IA 52043
(42.85389, -91.405293)",10/01/2016
4909,Pump N Pak Rock Valley,A,1004 Main St,Rock Valley,IA,51247,"1004 Main St
Rock Valley, IA 51247
(43.200164, -96.294824)",10/01/2016
4910,Prime Mart #3 / Waterloo,A,1008 Laporte Rd,Waterloo,IA,50702,"1008 Laporte Rd
Waterloo, IA 50702
(42.47658, -92.322988)",10/01/2016
4911,Casey's General Store #1061 / Princeton,A,"500, Hwy 67 N",Princeton,IA,52768,"500, Hwy 67 N
Princeton, IA 52768
(41.677287, -90.340914)",10/01/2016
4912,Casey's General Store #2531 / Eldridge,A,"840, E Le Claire Rd",Eldridge,IA,52748,"840, E Le Claire Rd
Eldridge, IA 52748
(41.654692, -90.572547)",10/01/2016
4914,Prime Mart / Center St,A,2728 Center St,Cedar Falls,IA,50613,"2728 Center St
Cedar Falls, IA 50613
(42.561054, -92.455972)",10/01/2016
4915,Casey's General Store #2429 / Bettendorf,A,"3902, State St",Bettendorf,IA,52722,"3902, State St
Bettendorf, IA 52722
(41.530574, -90.478727)",10/01/2016
4917,Kum & Go #115 / Perry,A,1115 Ia Hwy 141,Perry,IA,50220,"1115 Ia Hwy 141
Perry, IA 50220
(41.830334, -94.10386)",10/01/2016
4919,Kum & Go #4084 / Altoona,A,101 8th St SW,Altoona,IA,50009,"101 8th St SW
Altoona, IA 50009
(41.64404, -93.464905)",10/01/2016
4920,Kum & Go #129 / Johnston,I,5225 NW 86th St,Johnston,IA,50131,"5225 NW 86th St
Johnston, IA 50131
(41.655804, -93.736395)",10/01/2016
4921,Market Express,A,5340 16th Ave SW,Cedar Rapids,IA,52404,"5340 16th Ave SW
Cedar Rapids, IA 52404
(41.963888, -91.739906)",10/01/2016
